offset_x,offset_y,1996-06-23 00:00:00,1996-06-28 00:00:00,1996-07-05 00:00:00,1996-07-12 00:00:00,1996-07-19 00:00:00,1996-07-26 00:00:00,1996-08-02 00:00:00,1996-08-16 00:00:00,1997-06-02 00:00:00,1997-06-08 00:00:00,1997-06-22 00:00:00,1997-07-14 00:00:00,1997-07-25 00:00:00,1997-08-10 00:00:00,1997-08-21 00:00:00,1998-06-04 00:00:00,1998-06-13 00:00:00,1998-06-25 00:00:00,1998-07-09 00:00:00,1998-07-23 00:00:00,1998-08-07 00:00:00,1998-08-14 00:00:00,1998-08-21 00:00:00,1998-08-31 00:00:00,1999-06-02 00:00:00,1999-06-09 00:00:00,1999-06-18 00:00:00,1999-06-25 00:00:00,1999-07-09 00:00:00,1999-07-16 00:00:00,1999-07-30 00:00:00,1999-08-06 00:00:00,1999-08-13 00:00:00,1999-08-20 00:00:00,1999-08-27 00:00:00,1999-09-03 00:00:00,1999-09-08 00:00:00,2000-06-04 00:00:00,2000-06-17 00:00:00,2000-07-01 00:00:00,2000-07-15 00:00:00,2000-07-28 00:00:00,2000-08-11 00:00:00,2000-08-28 00:00:00,2001-06-09 00:00:00,2001-06-25 00:00:00,2001-07-11 00:00:00,2001-07-25 00:00:00,2001-08-09 00:00:00,2001-08-22 00:00:00,2002-06-01 00:00:00,2002-06-15 00:00:00,2002-06-25 00:00:00,2002-07-08 00:00:00,2002-07-17 00:00:00,2002-07-31 00:00:00,2002-08-13 00:00:00,2002-08-21 00:00:00,2002-08-30 00:00:00,2003-06-04 00:00:00,2003-06-11 00:00:00,2003-06-18 00:00:00,2003-06-26 00:00:00,2003-07-03 00:00:00,2003-07-16 00:00:00,2003-07-30 00:00:00,2003-08-13 00:00:00,2003-08-30 00:00:00,2004-06-03 00:00:00,2004-06-11 00:00:00,2004-06-19 00:00:00,2004-06-26 00:00:00,2004-07-10 00:00:00,2004-07-24 00:00:00,2004-08-05 00:00:00,2004-08-19 00:00:00,2004-08-29 00:00:00,2005-05-20 00:00:00,2005-05-27 00:00:00,2005-06-06 00:00:00,2005-06-16 00:00:00,2005-06-25 00:00:00,2005-07-10 00:00:00,2005-08-03 00:00:00,2005-08-16 00:00:00,2005-08-28 00:00:00,2006-05-31 00:00:00,2006-06-06 00:00:00,2006-06-14 00:00:00,2006-06-26 00:00:00,2006-07-10 00:00:00,2006-07-25 00:00:00,2006-08-09 00:00:00,2006-08-22 00:00:00,2006-08-28 00:00:00,2007-05-26 00:00:00,2007-06-03 00:00:00,2007-06-12 00:00:00,2007-06-27 00:00:00,2007-07-10 00:00:00,2007-07-24 00:00:00,2007-08-08 00:00:00,2007-08-21 00:00:00,2007-09-05 00:00:00,2008-06-01 00:00:00,2008-06-12 00:00:00,2008-06-18 00:00:00,2008-06-25 00:00:00,2008-07-02 00:00:00,2008-07-10 00:00:00,2008-07-21 00:00:00,2008-07-30 00:00:00,2008-08-10 00:00:00,2008-08-21 00:00:00,2008-08-27 00:00:00,2008-09-01 00:00:00,2009-05-14 00:00:00,2009-05-17 00:00:00,2009-05-24 00:00:00,2009-06-01 00:00:00,2009-06-09 00:00:00,2009-06-19 00:00:00,2009-06-30 00:00:00,2009-07-14 00:00:00,2009-07-28 00:00:00,2009-08-09 00:00:00,2009-08-23 00:00:00,2009-09-01 00:00:00,2010-05-09 00:00:00,2010-05-14 00:00:00,2010-05-22 00:00:00,2010-05-31 00:00:00,2010-06-22 00:00:00,2010-06-30 00:00:00,2010-07-12 00:00:00,2010-07-26 00:00:00,2010-08-09 00:00:00,2010-08-23 00:00:00,2010-09-04 00:00:00,2011-05-01 00:00:00,2011-05-06 00:00:00,2011-05-10 00:00:00,2011-05-14 00:00:00,2011-05-21 00:00:00,2011-05-28 00:00:00,2011-05-31 00:00:00,2011-06-07 00:00:00,2011-06-14 00:00:00,2011-06-23 00:00:00,2011-07-05 00:00:00,2011-07-19 00:00:00,2011-08-02 00:00:00,2011-08-16 00:00:00,2011-08-30 00:00:00,2011-09-13 00:00:00,2012-06-02 00:00:00,2012-06-05 00:00:00,2012-06-13 00:00:00,2012-06-18 00:00:00,2012-06-26 00:00:00,2012-07-03 00:00:00,2012-07-10 00:00:00,2012-07-17 00:00:00,2012-07-23 00:00:00,2012-07-31 00:00:00,2012-08-07 00:00:00,2012-08-21 00:00:00,2012-09-08 00:00:00,2013-05-11 00:00:00,2013-05-15 00:00:00,2013-06-02 00:00:00,2013-06-09 00:00:00,2013-06-16 00:00:00,2013-06-22 00:00:00,2013-07-06 00:00:00,2013-07-20 00:00:00,2013-08-03 00:00:00,2013-08-17 00:00:00,2013-09-01 00:00:00,2013-09-09 00:00:00,2014-06-08 00:00:00,2014-06-16 00:00:00,2014-06-24 00:00:00,2014-06-30 00:00:00,2014-07-07 00:00:00,2014-07-21 00:00:00,2014-08-04 00:00:00,2014-08-18 00:00:00,2014-09-01 00:00:00,2015-06-15 00:00:00,2015-06-22 00:00:00,2015-06-29 00:00:00,2015-07-06 00:00:00,2015-07-13 00:00:00,2015-07-27 00:00:00,2015-08-10 00:00:00,2015-08-24 00:00:00,2015-08-31 00:00:00,2016-05-16 00:00:00,2016-05-23 00:00:00,2016-05-30 00:00:00,2016-06-06 00:00:00,2016-06-13 00:00:00,2016-06-20 00:00:00,2016-06-27 00:00:00,2016-07-04 00:00:00,2016-07-11 00:00:00,2016-07-25 00:00:00,2016-08-08 00:00:00,2016-08-22 00:00:00,2016-08-31 00:00:00
20,30,32,42,49,55,55,57,58,60,-999,-999,-999,17,26,46,60,-999,-999,-999,1,22,42,47,50,51,-999,-999,-999,-999,-999,-999,17,20,25,30,37,35,35,2,17,34,42,44,46,48,4,18,42,50,55,58,-999,-999,-999,15,24,39,48,52,54,-999,-999,-999,29,45,50,53,57,59,-999,10,26,55,55,58,60,62,61,-999,-999,-999,37,47,51,61,64,66,-999,-999,-999,-999,46,53,59,61,61,-999,-999,11,44,52,56,57,60,57,-999,-999,-999,4,31,46,55,56,66,62,60,61,-999,-999,-999,10,25,57,57,59,59,60,60,62,-999,-999,-999,-999,52,52,59,60,66,66,66,-999,-999,-999,-999,-999,-999,10,16,24,35,48,57,65,67,67,-999,-999,-999,-999,-999,-999,-999,8,23,28,44,57,63,65,-999,-999,24,37,50,58,61,66,70,70,68,69,24,37,43,53,56,60,68,71,72,-999,22,44,60,66,68,70,70,68,-999,-999,-999,-999,23,50,50,57,60,69,73,75,76
20,40,40,45,47,50,52,55,57,58,-999,-999,-999,13,29,45,50,-999,-999,-999,7,22,49,49,52,51,-999,-999,-999,-999,-999,-999,16,20,28,39,41,39,39,3,20,36,45,46,47,52,14,23,47,52,56,58,-999,-999,-999,12,27,38,51,55,57,-999,-999,-999,22,31,40,42,43,43,-999,11,14,26,39,40,45,44,42,-999,-999,-999,20,30,35,43,43,43,-999,-999,-999,-999,22,35,37,41,40,-999,-999,-999,16,25,32,30,38,38,-999,-999,-999,-999,2,26,38,38,40,42,43,39,-999,-999,-999,-999,2,21,24,28,34,35,38,35,-999,-999,-999,-999,19,24,35,42,41,43,40,-999,-999,-999,-999,-999,-999,-999,15,22,33,54,63,69,71,72,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,23,60,62,61,-999,-999,16,32,43,52,55,66,66,67,67,67,29,49,51,53,56,61,65,73,73,-999,47,54,58,60,65,68,69,70,-999,-999,-999,19,44,50,55,57,59,65,70,73,75
20,50,41,47,51,55,59,62,62,62,-999,-999,-999,18,32,50,63,-999,-999,-999,5,21,50,50,55,57,-999,-999,-999,-999,-999,-999,16,19,30,34,40,39,38,-999,20,38,46,49,52,53,17,25,47,55,62,64,-999,-999,-999,13,20,39,53,57,58,50,-999,-999,4,31,41,50,50,52,-999,3,29,35,45,51,51,54,54,-999,-999,-999,27,35,50,55,55,55,-999,-999,-999,-999,23,40,53,57,57,-999,-999,-999,37,42,51,55,57,56,-999,-999,-999,-999,44,46,49,55,56,57,55,56,-999,-999,-999,-999,12,35,48,54,56,59,61,61,-999,-999,-999,-999,11,39,54,55,55,61,61,-999,-999,-999,-999,-999,-999,-999,-999,11,31,55,67,75,82,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26,46,50,-999,-999,15,33,51,51,56,62,67,67,66,65,11,43,44,52,58,64,70,73,74,-999,30,57,63,66,70,76,75,76,-999,-999,-999,11,41,52,53,58,61,73,75,78,75
20,60,39,45,48,52,60,62,62,62,-999,-999,-999,24,34,55,55,-999,-999,-999,6,28,43,51,55,55,-999,-999,-999,-999,-999,-999,16,19,27,33,35,34,34,8,28,37,52,52,52,54,8,19,43,51,54,58,-999,-999,-999,13,24,40,52,54,56,-999,-999,-999,-999,6,55,74,81,85,-999,-999,-999,13,71,79,82,89,90,-999,-999,-999,6,39,67,90,95,96,-999,-999,-999,-999,-999,23,71,84,84,-999,-999,-999,-999,66,79,84,88,92,-999,-999,-999,-999,-999,-999,48,78,86,88,89,90,-999,-999,-999,5,34,51,67,84,93,96,101,101,-999,-999,-999,-999,-999,-999,67,85,95,99,103,-999,-999,-999,-999,-999,-999,-999,-999,16,54,75,92,99,105,103,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,57,85,-999,1,32,44,51,59,68,75,80,82,81,82,-999,38,44,56,61,73,77,83,83,16,42,68,70,74,80,83,84,83,-999,-999,15,7,52,65,67,71,75,80,85,87,93
20,70,41,47,49,51,52,56,57,57,-999,-999,1,26,43,52,53,-999,-999,-999,5,22,49,50,53,55,-999,-999,-999,-999,-999,-999,15,20,27,31,34,35,33,11,23,37,49,50,53,54,7,22,46,54,58,59,-999,-999,-999,11,21,33,51,55,53,-999,5,44,48,52,58,69,76,77,-999,-999,14,38,58,69,69,70,75,-999,-999,30,45,58,67,74,77,83,-999,-999,-999,1,51,67,70,75,99,-999,17,40,57,71,71,75,78,75,-999,-999,-999,36,52,69,75,81,83,84,85,84,-999,1,24,37,56,69,72,76,89,89,96,97,-999,-999,-999,-999,69,72,73,74,74,77,88,-999,-999,-999,-999,-999,-999,-999,-999,43,64,76,83,86,84,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,64,66,77,84,-999,-999,20,34,41,48,54,66,70,72,71,70,-999,28,34,46,54,63,70,74,77,-999,29,46,58,63,70,75,75,75,-999,-999,5,22,36,50,56,61,65,74,80,81,84
20,80,46,49,50,51,56,58,60,60,-999,-999,-999,20,36,54,58,-999,-999,-999,3,24,48,51,53,53,-999,-999,-999,-999,-999,-999,17,22,30,40,40,39,40,10,26,39,50,51,53,55,8,23,49,54,58,57,-999,-999,-999,9,21,37,52,53,57,-999,-999,-999,-999,-999,35,50,60,59,-999,-999,-999,-999,47,54,57,62,62,-999,-999,-999,-999,-999,59,64,64,64,-999,-999,-999,-999,-999,48,55,61,64,-999,-999,-999,42,58,65,65,69,69,-999,-999,-999,-999,-999,-999,52,58,67,66,65,64,-999,-999,-999,-999,32,45,55,67,69,71,75,68,-999,-999,-999,-999,-999,42,57,64,68,71,70,-999,-999,-999,-999,-999,-999,7,25,43,60,67,67,71,76,72,-999,-999,-999,-999,-999,-999,-999,15,46,50,56,60,68,63,-999,2,17,28,36,48,67,63,86,71,70,70,-999,24,37,49,53,61,66,72,73,-999,23,41,54,58,66,72,70,75,-999,-999,-999,17,46,50,57,62,65,72,76,80,83
20,90,43,46,47,49,52,55,61,61,-999,-999,-999,17,36,50,61,-999,-999,-999,3,31,52,54,56,57,-999,-999,-999,-999,-999,-999,20,25,33,43,43,43,43,6,23,41,51,53,56,56,15,27,49,58,58,61,-999,-999,-999,13,24,47,52,59,61,-999,-999,-999,-999,-999,-999,40,51,58,-999,-999,-999,-999,1,45,56,65,69,-999,-999,-999,-999,-999,11,60,65,66,-999,-999,-999,-999,-999,-999,12,47,58,-999,-999,-999,32,46,59,66,71,70,-999,-999,-999,-999,-999,-999,-999,30,64,64,65,68,-999,-999,-999,-999,-999,25,42,60,71,77,81,80,-999,-999,-999,-999,-999,-999,15,54,64,69,69,-999,-999,-999,1,3,37,35,58,60,70,80,82,83,87,85,-999,-999,-999,-999,-999,22,61,65,71,76,76,78,82,81,-999,5,24,40,51,56,67,69,75,75,74,74,-999,35,44,56,61,71,77,79,81,-999,44,57,67,72,78,82,-999,80,-999,-999,-999,18,35,50,60,64,68,75,77,79,82
20,100,42,48,50,53,54,57,58,60,-999,-999,-999,11,22,41,51,-999,-999,-999,3,13,45,46,50,53,-999,-999,-999,-999,-999,-999,12,20,27,36,38,40,37,7,19,34,44,47,49,53,8,17,45,53,55,56,-999,-999,-999,11,24,44,49,55,59,-999,-999,-999,-999,-999,20,45,53,60,-999,-999,-999,1,28,52,57,63,65,-999,-999,-999,-999,15,38,64,68,69,-999,-999,-999,-999,-999,-999,28,53,54,-999,-999,6,51,51,57,64,69,70,-999,-999,-999,-999,-999,-999,15,31,54,56,58,61,-999,-999,5,19,28,37,47,60,66,70,73,74,-999,-999,-999,-999,-999,20,33,55,64,68,70,-999,-999,-999,2,6,27,27,36,46,59,66,69,77,80,80,-999,-999,-999,-999,-999,21,36,52,68,68,71,76,79,78,-999,11,31,44,49,56,58,63,69,70,69,70,-999,31,38,50,53,59,65,69,69,-999,20,42,53,57,65,67,70,67,-999,-999,-999,20,46,49,52,55,57,66,71,70,70
20,110,38,43,50,52,54,57,59,60,-999,-999,-999,14,30,42,50,-999,-999,-999,2,24,46,48,50,53,-999,-999,-999,-999,-999,-999,18,24,30,33,39,39,38,7,22,39,50,51,56,58,1,13,43,52,57,60,-999,-999,-999,10,25,44,52,58,59,-999,-999,-999,4,16,41,52,56,59,-999,-999,-999,23,50,54,60,61,64,-999,-999,5,18,34,52,65,66,67,-999,-999,-999,-999,-999,20,44,60,61,-999,2,12,46,52,55,59,65,64,-999,-999,-999,-999,-999,-999,23,43,59,60,58,61,-999,3,11,17,27,42,54,61,66,68,73,70,-999,-999,-999,-999,17,35,52,60,65,66,70,-999,-999,8,14,15,28,35,38,51,64,76,91,93,95,96,-999,-999,-999,-999,29,74,75,80,86,90,94,96,96,96,-999,-999,24,41,46,53,57,61,66,66,66,66,-999,15,28,30,41,52,59,64,64,-999,-999,25,48,52,58,62,65,65,-999,-999,-999,-999,7,25,46,46,49,70,76,74,-999
20,120,34,38,51,54,56,58,59,60,-999,-999,-999,15,36,51,53,-999,-999,-999,16,42,54,56,56,57,-999,-999,-999,-999,-999,2,22,33,43,50,48,47,45,5,20,43,50,51,55,58,-999,17,47,57,57,61,-999,-999,-999,20,27,51,56,58,61,-999,-999,4,15,20,40,51,55,57,-999,-999,7,15,35,47,53,52,58,-999,-999,7,10,28,49,61,61,60,-999,-999,-999,-999,16,33,55,60,64,-999,3,14,36,47,54,57,61,58,-999,-999,-999,2,14,26,50,57,62,61,63,61,-999,3,8,15,27,34,45,60,61,63,66,62,-999,-999,-999,-999,30,51,54,59,63,63,64,-999,-999,-999,5,7,23,27,36,47,60,73,78,84,89,88,84,-999,-999,15,39,60,73,76,81,83,87,89,91,90,-999,-999,15,25,38,44,58,52,58,57,58,58,-999,12,18,31,40,50,56,56,62,-999,-999,14,25,38,54,52,54,55,-999,-999,-999,-999,15,33,39,44,48,-999,61,61,63
20,130,25,29,39,47,48,50,54,55,-999,-999,-999,19,37,47,49,-999,-999,-999,12,34,49,49,49,53,-999,-999,-999,-999,-999,10,22,27,38,41,42,41,41,6,17,37,44,46,49,52,-999,12,41,48,50,53,-999,-999,4,16,26,44,52,52,56,-999,3,10,23,34,52,55,59,64,-999,-999,8,16,33,50,55,59,62,-999,-999,4,9,27,50,66,66,67,-999,-999,-999,-999,16,36,54,63,66,1,10,18,48,54,58,64,66,62,-999,-999,-999,-999,8,27,39,54,66,64,65,65,-999,-999,7,16,23,35,40,55,62,65,67,67,-999,-999,-999,10,35,50,57,64,68,69,67
20,140,32,39,49,53,53,57,59,59,-999,-999,-999,32,42,50,50,-999,-999,3,13,42,48,54,54,56,-999,-999,-999,-999,13,15,32,39,45,49,50,50,50,8,21,42,48,51,55,57,-999,18,37,47,56,58,-999,-999,12,32,45,55,58,60,63,3,10,17,27,40,48,53,60,61,-999,5,14,22,49,49,56,60,59,-999,2,13,26,39,52,64,66,69,-999,-999,-999,6,28,53,61,66,70,2,9,17,42,49,57,60,61,57,-999,-999,-999,9,19,34,51,60,63,67,65,65,-999,1,8,15,23,31,39,50,60,61,65,61,-999,-999,-999,9,46,54,55,62,65,65,65
20,150,38,46,52,55,55,57,58,58,-999,-999,16,49,52,52,53,-999,-999,2,29,43,53,53,58,60,-999,-999,-999,-999,20,31,47,49,50,52,52,50,50,2,12,35,47,50,52,52,-999,17,47,57,57,54,-999,1,21,47,53,56,60,60,62,8,10,20,27,36,46,54,56,58,8,19,20,25,47,59,63,61,61,-999,-999,15,26,37,52,67,67,68,-999,-999,1,16,32,61,63,67,71,1,9,13,37,50,52,58,56,55,-999,12,17,33,33,47,60,64,67,62,61,62,-999,1,7,12,17,27,35,45,55,55,58,55,-999,-999,-999,4,45,52,57,60,65,63,64
30,0,11,19,28,46,50,53,53,54,-999,-999,-999,15,32,48,48,-999,-999,-999,-999,16,44,47,51,51,-999,-999,-999,-999,-999,-999,11,17,25,28,42,39,39,-999,10,33,43,47,50,52,-999,5,34,54,54,57,-999,-999,-999,-999,10,26,45,50,53,41,61,65,72,75,80,85,89,90,57,69,70,79,83,87,88,91,85,32,36,40,74,77,81,90,93,93,-999,-999,22,62,75,83,91,94,97,15,20,35,78,81,85,86,86,84,-999,42,64,81,81,83,87,91,93,94,92,93,-999,27,34,46,50,58,65,83,87,89,90,90,-999,-999,-999,37,70,76,84,88,92,93,91,-999,-999,-999,-999,-999,2,13,20,26,41,47,51,63,68,66,65,-999,-999,2,21,24,33,44,55,62,64,66,66,69,-999,-999,11,26,35,40,46,51,57,57,57,58,-999,-999,13,30,35,42,55,56,57,-999,-999,5,20,23,43,48,55,55,-999,-999,-999,6,36,38,41,47,51,60,61,60,60
30,10,15,29,42,49,52,57,57,59,-999,-999,-999,9,34,49,52,-999,-999,-999,5,30,47,51,57,59,-999,-999,-999,-999,-999,-999,14,19,27,46,45,43,42,-999,12,29,45,51,55,59,-999,7,49,57,60,60,-999,-999,-999,-999,19,46,55,59,60,27,37,52,62,66,70,78,82,84,42,53,59,67,77,80,81,85,86,28,40,50,60,70,75,84,85,85,-999,-999,23,55,73,80,82,87,84,-999,-999,31,56,74,78,80,81,80,-999,21,47,62,65,76,80,84,89,87,86,86,18,29,27,40,47,72,72,78,84,86,91,90,-999,-999,-999,-999,52,79,74,80,83,85,85,-999,-999,-999,-999,-999,5,14,16,21,33,49,56,58,62,61,-999,-999,-999,-999,10,23,30,44,57,61,62,65,67,71,-999,-999,21,36,44,50,52,56,60,60,59,60,-999,6,26,41,43,50,56,59,60,-999,-999,-999,36,44,53,56,56,59,-999,-999,-999,11,42,46,50,52,55,63,72,-999,72
30,20,22,38,47,55,57,59,60,61,-999,-999,-999,17,38,52,55,-999,-999,-999,-999,22,46,51,53,55,-999,-999,-999,-999,-999,-999,7,17,19,26,30,33,34,-999,8,33,46,49,51,53,-999,17,39,53,56,55,-999,-999,-999,-999,15,30,48,52,53,22,38,48,54,60,62,68,70,70,26,39,48,60,65,66,66,70,70,25,33,41,54,60,60,70,70,70,-999,-999,36,55,63,69,71,73,75,24,36,45,60,67,67,68,69,64,-999,22,46,53,56,71,72,74,75,76,75,75,-999,15,25,34,61,64,65,67,70,72,73,73,-999,-999,11,31,59,68,70,71,73,76,73,-999,-999,-999,-999,-999,-999,14,20,25,39,45,50,58,61,62,-999,-999,-999,-999,-999,15,23,31,48,55,59,62,66,68,-999,-999,19,31,41,46,48,53,58,58,58,58,-999,10,13,40,46,53,59,62,62,-999,-999,-999,12,40,55,58,59,57,-999,-999,-999,-999,18,40,44,48,51,59,60,61,62
30,30,30,39,43,48,50,52,56,56,-999,-999,-999,8,22,41,46,-999,-999,-999,-999,18,42,46,46,60,-999,-999,-999,-999,-999,-999,12,12,19,29,25,26,26,-999,8,27,45,47,49,54,-999,10,37,49,54,56,-999,-999,-999,-999,14,27,40,48,48,-999,-999,-999,-999,-999,32,45,49,51,-999,-999,-999,-999,35,47,50,55,67,-999,-999,-999,-999,-999,41,61,65,68,-999,-999,-999,-999,24,27,48,52,54,-999,-999,-999,36,43,50,53,61,54,-999,-999,-999,-999,-999,1,46,54,61,67,67,69,-999,-999,-999,-999,-999,20,44,51,57,71,75,76,-999,-999,-999,-999,-999,-999,31,48,55,59,61,-999,-999,-999,-999,-999,-999,10,6,18,26,36,45,57,57,58,-999,-999,-999,-999,-999,-999,-999,12,21,22,45,58,56,58,-999,-999,-999,17,37,43,50,59,67,67,97,100,-999,-999,-999,-999,15,43,53,58,64,-999,-999,-999,-999,-999,-999,29,44,44,-999,-999,-999,-999,-999,8,7,35,40,50,74,-999,90
30,40,41,41,46,51,51,55,56,57,-999,-999,-999,-999,18,43,49,-999,-999,-999,-999,10,41,43,49,49,-999,-999,-999,-999,-999,-999,2,13,17,24,27,29,31,-999,17,36,48,48,49,55,-999,14,43,52,57,55,-999,-999,-999,-999,6,28,47,52,53,-999,-999,-999,30,44,45,58,62,67,-999,-999,30,45,55,61,63,65,65,-999,-999,-999,34,43,52,65,66,66,-999,-999,-999,-999,37,58,63,67,68,-999,-999,-999,39,55,59,61,63,63,-999,-999,-999,-999,28,49,58,62,65,65,64,65,-999,-999,-999,12,27,47,51,57,62,66,70,70,-999,-999,-999,-999,11,53,54,64,65,69,70,-999,-999,-999,-999,-999,-999,-999,10,18,32,56,69,70,75,72,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,23,61,60,61,-999,-999,15,25,37,51,63,63,69,71,73,73,-999,-999,-999,-999,12,36,64,70,72,-999,-999,-999,-999,-999,-999,23,35,50,-999,-999,-999,-999,-999,-999,8,19,38,57,71,75,75
30,50,40,42,47,51,56,57,57,59,-999,-999,-999,-999,16,39,48,-999,-999,-999,-999,10,41,42,46,49,-999,-999,-999,-999,-999,-999,-999,11,16,21,24,25,25,-999,16,33,48,48,52,57,-999,12,35,50,57,57,-999,-999,-999,-999,7,27,50,50,53,-999,-999,-999,25,43,50,53,56,58,-999,6,24,40,50,56,56,59,59,-999,-999,8,43,46,58,61,61,60,-999,-999,-999,-999,21,56,65,68,67,-999,-999,-999,29,50,58,58,62,61,-999,-999,-999,-999,19,47,62,64,69,69,68,69,-999,-999,-999,14,25,37,55,59,65,69,69,69,-999,-999,-999,-999,30,48,56,59,63,64,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,55,67,76,83,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,49,66,-999,-999,19,34,44,49,62,63,71,74,103,104,-999,-999,20,43,47,59,66,67,72,-999,-999,-999,-999,10,37,56,60,63,-999,-999,-999,-999,8,28,44,50,54,67,81,82,101
30,60,37,39,44,49,52,57,59,59,-999,-999,-999,11,24,48,51,-999,-999,-999,-999,8,42,43,48,50,-999,-999,-999,-999,-999,-999,-999,8,15,21,25,25,24,-999,12,29,45,47,50,53,-999,7,28,48,54,56,-999,-999,-999,-999,6,23,41,46,48,-999,-999,-999,-999,-999,32,65,72,76,-999,-999,-999,-999,55,71,71,79,80,-999,-999,-999,-999,15,55,79,84,85,-999,-999,-999,-999,-999,5,65,74,73,-999,-999,-999,16,64,69,76,81,83,-999,-999,-999,-999,-999,-999,20,62,75,77,78,79,-999,-999,-999,-999,23,58,67,74,82,86,91,91,-999,-999,-999,-999,-999,-999,38,71,80,84,86,-999,-999,-999,-999,-999,-999,-999,-999,37,56,75,86,93,96,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54,77,83,-999,-999,17,32,42,46,54,57,66,66,67,67,-999,20,31,38,42,47,58,58,61,-999,-999,21,37,45,56,57,57,56,-999,-999,-999,-999,5,25,40,47,51,58,61,61,61
30,70,31,39,46,51,54,59,59,61,-999,-999,-999,13,25,53,54,-999,-999,-999,-999,6,48,48,53,56,-999,-999,-999,-999,-999,-999,-999,4,12,20,24,25,24,-999,12,32,50,51,53,57,-999,5,30,51,56,62,-999,-999,-999,-999,1,24,51,56,54,33,49,49,52,52,55,60,64,63,49,51,53,58,59,59,60,66,66,26,35,47,48,53,59,65,65,65,-999,-999,38,49,54,65,67,76,93,23,33,41,58,66,66,67,69,69,-999,-999,-999,52,62,64,68,74,75,76,74,72,-999,-999,23,30,65,69,70,72,72,75,85,84,-999,-999,-999,37,60,63,62,65,67,71,74,-999,-999,-999,-999,-999,-999,-999,13,35,52,60,66,79,75,74,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,53,65,70,74,-999,-999,17,32,42,48,58,58,69,70,69,63,-999,31,37,47,50,57,66,68,67,-999,33,49,55,58,66,68,67,62,-999,-999,-999,-999,16,35,41,46,48,63,67,66,66
30,80,39,44,48,53,57,59,61,63,-999,-999,-999,13,28,50,55,-999,-999,-999,-999,5,43,46,49,51,-999,-999,-999,-999,-999,-999,-999,8,14,20,22,24,24,-999,3,28,47,49,53,55,-999,7,28,49,55,55,-999,-999,-999,-999,8,25,43,49,50,-999,-999,-999,-999,-999,20,47,53,55,-999,-999,-999,-999,30,48,52,58,60,-999,-999,-999,-999,8,45,60,63,64,-999,-999,-999,-999,-999,14,53,60,63,-999,-999,-999,43,50,55,61,52,61,-999,-999,-999,-999,-999,13,53,61,65,63,63,62,-999,-999,-999,-999,-999,25,43,58,63,64,68,64,-999,-999,-999,-999,-999,12,48,56,61,63,63,-999,-999,-999,-999,-999,-999,5,19,36,50,64,60,63,65,64,-999,-999,-999,-999,-999,-999,-999,16,48,54,56,60,64,63,-999,-999,9,24,35,38,46,47,62,53,54,53,-999,15,26,32,34,40,50,53,52,-999,21,32,37,41,52,53,54,55,-999,-999,-999,-999,18,30,35,40,43,59,60,-999,60
30,90,33,45,50,54,59,63,65,66,-999,-999,-999,7,22,37,51,-999,-999,-999,-999,9,43,45,48,58,-999,-999,-999,-999,-999,-999,-999,10,18,23,28,29,28,-999,10,30,46,49,53,58,-999,14,32,50,57,57,-999,-999,-999,-999,14,28,47,52,57,-999,-999,-999,-999,-999,-999,45,58,64,-999,-999,-999,-999,12,51,61,65,67,-999,-999,-999,-999,-999,14,64,68,70,-999,-999,-999,-999,-999,-999,28,56,59,-999,-999,-999,42,50,63,70,75,75,-999,-999,-999,-999,-999,-999,-999,29,63,65,67,69,-999,-999,-999,-999,-999,27,45,68,75,81,87,87,-999,-999,-999,-999,-999,-999,17,49,67,72,74,-999,-999,-999,-999,-999,23,28,25,56,65,69,74,79,77,79,-999,-999,-999,-999,-999,54,55,65,68,77,76,76,79,80,-999,-999,30,47,56,66,76,78,84,86,85,84,-999,31,40,55,66,72,80,85,86,-999,18,52,66,72,79,84,86,86,-999,-999,-999,21,48,62,68,72,77,84,91,94,99
30,100,27,38,50,55,59,65,67,70,-999,-999,-999,1,17,42,50,-999,-999,-999,-999,8,45,47,51,54,-999,-999,-999,-999,-999,-999,3,10,21,27,30,32,31,-999,2,28,47,53,57,63,-999,4,32,50,58,62,-999,-999,-999,-999,6,34,47,55,58,-999,-999,-999,-999,-999,23,49,55,60,-999,-999,-999,-999,29,53,57,60,65,-999,-999,-999,-999,16,40,65,68,70,-999,-999,-999,-999,-999,-999,40,54,56,-999,-999,5,51,52,60,57,69,69,-999,-999,-999,-999,-999,-999,1,24,55,53,58,58,-999,-999,-999,14,25,36,55,61,70,71,75,75,-999,-999,-999,-999,-999,18,31,47,64,69,71,-999,1,-999,-999,-999,26,34,43,55,65,73,82,82,85,85,-999,-999,-999,-999,-999,24,52,60,72,73,76,78,80,80,-999,-999,17,26,40,50,63,67,72,73,73,74,-999,17,31,46,47,50,59,62,64,-999,1,32,45,48,55,59,60,61,-999,-999,-999,11,38,42,46,50,53,64,68,71,72
